Uberon ID	Uberon name	9606
CL:0000659	eggshell secreting cell	F
CL:0000660	glycocalyx secreting cell	F
CL:0000661	distal tip cell (sensu Nematoda)	F
CL:0000662	neuroglioblast (sensu Nematoda)	F
CL:0000663	valve cell	F
CL:0000664	closable valve cell	F
CL:0000665	permanently open valve cell	F
CL:0000666	fenestrated cell	F
CL:0000667	collagen secreting cell	F
CL:0000669	pericyte cell	F
CL:0000670	primordial germ cell	F
CL:0000671	centripetally migrating follicle cell	F
CL:0000673	Kenyon cell	F
CL:0000674	interfollicle cell	F
CL:0000675	female gamete	F
CL:0000676	cap cell	F
CL:0000677	gut absorptive cell	F
CL:0000678	commissural neuron	F
CL:0000679	glutamatergic neuron	F
CL:0000680	muscle precursor cell	T
CL:0000681	radial glial cell	F
CL:0000682	M cell of gut	F
CL:0000683	ependymoglial cell	F
CL:0000684	littoral cell of liver	F
CL:0000686	cerebrospinal fluid secreting cell	F
CL:0000687	R1 photoreceptor cell	F
CL:0000688	perijunctional fibroblast	F
CL:0000689	myoendocrine cell	F
CL:0000690	R2 photoreceptor cell	F
CL:0000691	stellate interneuron	F
CL:0000692	terminal Schwann cell	F
CL:0000693	neuroglioform cell	F
CL:0000694	R3 photoreceptor cell	F
CL:0000695	Cajal-Retzius cell	F
CL:0000696	PP cell	T
CL:0000697	R4 photoreceptor cell	F
CL:0000699	paraganglial type 1 cell	F
CL:0000700	dopaminergic neuron	T
CL:0000701	paraganglia type 2 cell	F
CL:0000702	R5 photoreceptor cell	F
CL:0000703	sustentacular cell	F
CL:0000704	endothelial tip cell	F
CL:0000705	R6 photoreceptor cell	F
CL:0000706	choroid plexus epithelial cell	F
CL:0000707	R7 photoreceptor cell	F
CL:0000708	leptomeningeal cell	F
CL:0000709	R8 photoreceptor cell	F
CL:0000710	neurecto-epithelial cell	F
CL:0000711	cumulus cell	F
CL:0000712	stratum granulosum cell	T
CL:0000713	corona radiata cell	F
CL:0000715	embryonic crystal cell	F
CL:0000716	lymph gland crystal cell	F
CL:0000717	fusimotor neuron	F
CL:0000718	compound eye cone cell	F
CL:0000719	posterior cone cell (sensu Endopterygota)	F
CL:0000720	anterior cone cell (sensu Endopterygota)	F
CL:0000721	equatorial cone cell (sensu Endopterygota)	F
CL:0000722	cystoblast	F
CL:0000723	somatic stem cell	F
CL:0000724	heterocyst	F
CL:0000725	nitrogen fixing cell	F
CL:0000726	chlamydospore	F
CL:0000727	primary pigment cell	F
CL:0000728	secondary pigment cell	F
CL:0000729	tertiary pigment cell	F
CL:0000730	leading edge cell	F
CL:0000731	urothelial cell	F
CL:0000732	amoeboid cell	F
CL:0000733	lymph gland plasmatocyte	F
CL:0000734	embryonic gland plasmatocyte	F
CL:0000735	lymph gland hemocyte	F
CL:0000736	embryonic gland hemocyte	F
CL:0000737	striated muscle cell	T
CL:0000738	leukocyte	T
CL:0000740	retinal ganglion cell	T
CL:0000741	spinal accessory motor neuron	F
CL:0000742	periarticular chondrocyte	F
CL:0000743	hypertrophic chondrocyte	F
CL:0000744	columnar chondrocyte	F
CL:0000745	retina horizontal cell	T
CL:0000746	cardiac muscle cell	T
CL:0000747	cyanophore	F
CL:0000748	retinal bipolar neuron	T
CL:0000749	ON-bipolar cell	F
CL:0000750	OFF-bipolar cell	F
CL:0000751	rod bipolar cell	F
CL:0000752	cone retinal bipolar cell	F
CL:0000753	type 1 cone bipolar cell (sensu Mus)	F
CL:0000754	type 2 cone bipolar cell (sensu Mus)	F
CL:0000755	type 3 cone bipolar cell (sensu Mus)	F
CL:0000756	type 4 cone bipolar cell (sensu Mus)	F
CL:0000757	type 5 cone bipolar cell (sensu Mus)	F
CL:0000758	type 6 cone bipolar cell (sensu Mus)	F
CL:0000759	type 7 cone bipolar cell (sensu Mus)	F
CL:0000760	type 8 cone bipolar cell (sensu Mus)	F
CL:0000761	type 9 cone bipolar cell (sensu Mus)	F
CL:0000762	nucleated thrombocyte	F
CL:0000763	myeloid cell	F
CL:0000764	erythroid lineage cell	F
CL:0000765	erythroblast	F
CL:0000766	myeloid leukocyte	F
CL:0000767	basophil	F
CL:0000768	immature basophil	F
CL:0000769	basophilic metamyelocyte	F
CL:0000770	band form basophil	F
CL:0000771	eosinophil	F
CL:0000772	immature eosinophil	F
CL:0000773	eosinophilic metamyelocyte	F
CL:0000774	band form eosinophil	F
CL:0000775	neutrophil	F
CL:0000776	immature neutrophil	F
CL:0000777	mesangial phagocyte	F
CL:0000778	mononuclear osteoclast	F
CL:0000779	multinuclear osteoclast	F
CL:0000780	multinuclear odontoclast	F
CL:0000781	mononuclear odontoclast	F
CL:0000782	myeloid dendritic cell	F
CL:0000783	multinucleated phagocyte	F
CL:0000784	plasmacytoid dendritic cell	F
CL:0000785	mature B cell	F
CL:0000786	plasma cell	F
CL:0000787	memory B cell	F
CL:0000788	naive B cell	T
CL:0000789	alpha-beta T cell	F
CL:0000790	immature alpha-beta T cell	F
CL:0000791	mature alpha-beta T cell	F
CL:0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	F
CL:0000793	CD4-positive, alpha-beta intraepithelial T cell	F
CL:0000794	CD8-positive, alpha-beta cytotoxic T cell	F
CL:0000795	CD8-positive, alpha-beta regulatory T cell	F
CL:0000796	CD8-alpha-beta-positive, alpha-beta intraepithelial T cell	F
CL:0000797	alpha-beta intraepithelial T cell	F
CL:0000798	gamma-delta T cell	F
CL:0000799	immature gamma-delta T cell	F
CL:0000800	mature gamma-delta T cell	F
CL:0000801	gamma-delta intraepithelial T cell	F
CL:0000802	CD8-alpha alpha positive, gamma-delta intraepithelial T cell	F
CL:0000803	CD4-negative CD8-negative gamma-delta intraepithelial T cell	F
CL:0000805	immature single positive thymocyte	F
CL:0000806	DN2 thymocyte	F
CL:0000807	DN3 thymocyte	F
CL:0000808	DN4 thymocyte	F
CL:0000809	double-positive, alpha-beta thymocyte	F
CL:0000810	CD4-positive, alpha-beta thymocyte	F
CL:0000811	CD8-positive, alpha-beta thymocyte	F
CL:0000813	memory T cell	F
CL:0000814	mature NK T cell	F
CL:0000815	regulatory T cell	F
CL:0000816	immature B cell	F
CL:0000817	precursor B cell	F
CL:0000818	transitional stage B cell	F
CL:0000819	B-1 B cell	F
CL:0000820	B-1a B cell	F
CL:0000821	B-1b B cell	F
CL:0000822	B-2 B cell	F
CL:0000823	immature natural killer cell	F
CL:0000824	mature natural killer cell	F
CL:0000825	pro-NK cell	F
CL:0000826	pro-B cell	F
CL:0000827	pro-T cell	F
CL:0000828	thromboblast	F
CL:0000829	basophilic myeloblast	F
CL:0000830	basophilic promyelocyte	F
CL:0000831	mast cell progenitor	F
CL:0000832	eosinophilic myeloblast	F
CL:0000833	eosinophilic promyelocyte	F
CL:0000834	neutrophil progenitor cell	F
CL:0000835	myeloblast	F
CL:0000836	promyelocyte	F
CL:0000837	hematopoietic multipotent progenitor cell	F
CL:0000838	lymphoid lineage restricted progenitor cell	F
CL:0000839	myeloid lineage restricted progenitor cell	F
CL:0000840	immature conventional dendritic cell	F
CL:0000841	mature conventional dendritic cell	F
CL:0000842	mononuclear cell	F
CL:0000843	follicular B cell	F
CL:0000844	germinal center B cell	F
CL:0000845	marginal zone B cell	F
CL:0000846	vestibular dark cell	F
CL:0000847	ciliated olfactory receptor neuron	F
CL:0000848	microvillous olfactory receptor neuron	T
CL:0000849	crypt olfactory receptor neuron	F
CL:0000850	serotonergic neuron	F
CL:0000851	neuromast mantle cell	F
CL:0000852	neuromast support cell	F
CL:0000853	olfactory epithelial support cell	T
CL:0000854	interneuromast cell	F
CL:0000855	sensory hair cell	F
CL:0000856	neuromast hair cell	T
CL:0000857	slow muscle myoblast	F
CL:0000858	fast muscle myoblast	F
CL:0000860	classical monocyte	F
CL:0000861	elicited macrophage	F
CL:0000862	suppressor macrophage	F
CL:0000863	inflammatory macrophage	F
CL:0000864	tissue-resident macrophage	F
CL:0000865	gastrointestinal tract (lamina propria) macrophage	F
CL:0000866	thymic macrophage	F
CL:0000867	secondary lymphoid organ macrophage	F
CL:0000868	lymph node macrophage	F
CL:0000869	tonsillar macrophage	F
CL:0000870	Peyer's patch macrophage	F
CL:0000871	splenic macrophage	F
CL:0000872	splenic marginal zone macrophage	F
CL:0000873	splenic metallophillic macrophage	F
CL:0000874	splenic red pulp macrophage	F
CL:0000875	non-classical monocyte	F
CL:0000876	splenic white pulp macrophage	F
CL:0000877	splenic tingible body macrophage	F
CL:0000878	central nervous system macrophage	F
CL:0000879	meningeal macrophage	F
CL:0000880	choroid-plexus macrophage	F
CL:0000881	perivascular macrophage	T
CL:0000882	thymic medullary macrophage	F
CL:0000883	thymic cortical macrophage	F
CL:0000884	mucosa-associated lymphoid tissue macrophage	F
CL:0000885	gut-associated lymphoid tissue macrophage	F
CL:0000886	nasal and broncial associated lymphoid tissue macrophage	F
CL:0000887	lymph node subcapsular sinus macrophage	F
CL:0000888	lymph node tingible body macrophage	F
CL:0000889	myeloid suppressor cell	F
CL:0000890	alternatively activated macrophage	F
CL:0000891	foam cell	F
CL:0000892	smooth muscle cell derived foam cell	F
CL:0000893	thymocyte	T
CL:0000894	DN1 thymic pro-T cell	F
CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	F
CL:0000896	activated CD4-positive, alpha-beta T cell	F
CL:0000897	CD4-positive, alpha-beta memory T cell	F
CL:0000898	naive T cell	F
CL:0000899	T-helper 17 cell	F
CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell	F
CL:0000901	Tr1 cell	F
CL:0000902	induced T-regulatory cell	F
CL:0000903	natural T-regulatory cell	F
CL:0000904	central memory CD4-positive, alpha-beta T cell	F
CL:0000905	effector memory CD4-positive, alpha-beta T cell	F
CL:0000906	activated CD8-positive, alpha-beta T cell	F
CL:0000907	central memory CD8-positive, alpha-beta T cell	F
CL:0000908	CD8-positive, alpha-beta cytokine secreting effector T cell	F
CL:0000909	CD8-positive, alpha-beta memory T cell	F
CL:0000910	cytotoxic T cell	F
CL:0000911	effector T cell	F
CL:0000912	helper T cell	F
CL:0000913	effector memory CD8-positive, alpha-beta T cell	F
CL:0000914	immature NK T cell	F
CL:0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell	F
CL:0000916	dendritic epidermal T cell	F
CL:0000917	Tc1 cell	F
CL:0000918	Tc2 cell	F
CL:0000919	CD8-positive, CD25-positive, alpha-beta regulatory T cell	F
CL:0000920	CD8-positive, CD28-negative, alpha-beta regulatory T cell	F
CL:0000921	type I NK T cell	F
CL:0000922	type II NK T cell	F
CL:0000923	CD4-positive type I NK T cell	F
CL:0000924	CD4-negative, CD8-negative type I NK T cell	F
CL:0000925	activated CD4-positive type I NK T cell	F
CL:0000926	CD4-positive type I NK T cell secreting interferon-gamma	F
CL:0000927	CD4-positive type I NK T cell secreting interleukin-4	F
CL:0000928	activated CD4-negative, CD8-negative type I NK T cell	F
CL:0000929	CD4-negative, CD8-negative type I NK T cell secreting interferon-gamma	F
CL:0000930	CD4-negative, CD8-negative type I NK T cell secreting interleukin-4	F
CL:0000931	activated type II NK T cell	F
CL:0000932	type II NK T cell secreting interferon-gamma	F
CL:0000933	type II NK T cell secreting interleukin-4	F
CL:0000934	CD4-positive, alpha-beta cytotoxic T cell	F
CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	F
CL:0000936	early lymphoid progenitor	F
CL:0000937	pre-natural killer cell	F
CL:0000938	CD16-negative, CD56-bright natural killer cell	F
CL:0000939	CD16-positive, CD56-dim natural killer cell	F
CL:0000940	mucosal invariant T cell	F
CL:0000941	thymic conventional dendritic cell	F
CL:0000942	thymic plasmacytoid dendritic cell	F
CL:0000943	Be1 Cell	F
CL:0000944	Be2 cell	F
CL:0000945	lymphocyte of B lineage	F
CL:0000946	antibody secreting cell	F
CL:0000947	IgE plasma cell	F
CL:0000948	IgE memory B cell	F
CL:0000949	IgD plasmablast	F
CL:0000950	IgE plasmablast	F
CL:0000951	IgE short lived plasma cell	F
CL:0000952	preBCR-positive large pre-B-II cell	F
CL:0000953	preBCR-negative large pre-B-II cell	F
CL:0000954	small pre-B-II cell	F
CL:0000955	pre-B-II cell	F
CL:0000956	pre-B-I cell	F
CL:0000957	large pre-B-II cell	F
CL:0000958	T1 B cell	F
CL:0000959	T2 B cell	F
CL:0000960	T3 B cell	F
CL:0000961	Bm1 B cell	F
CL:0000962	Bm2 B cell	F
CL:0000963	Bm3-delta B cell	F
CL:0000964	Bm2' B cell	F
CL:0000965	Bm3 B cell	F
CL:0000966	Bm4 B cell	F
CL:0000967	Bm5 B cell	F
CL:0000968	Be cell	F
CL:0000969	regulatory B cell	F
CL:0000970	unswitched memory B cell	F
CL:0000971	IgM memory B cell	F
CL:0000972	class switched memory B cell	F
CL:0000973	IgA memory B cell	F
CL:0000974	long lived plasma cell	F
CL:0000975	short lived plasma cell	F
CL:0000976	IgA short lived plasma cell	F
CL:0000977	IgG short lived plasma cell	F
CL:0000978	IgM short lived plasma cell	F
CL:0000979	IgG memory B cell	F
CL:0000980	plasmablast	F
CL:0000981	double negative memory B cell	F
CL:0000982	IgG plasmablast	F
CL:0000983	IgM plasmablast	F
CL:0000984	IgA plasmablast	F
CL:0000985	IgG plasma cell	F
CL:0000986	IgM plasma cell	F
CL:0000987	IgA plasma cell	F
CL:0000988	hematopoietic cell	T
CL:0000989	CD11c-low plasmacytoid dendritic cell	F
CL:0000990	conventional dendritic cell	F
CL:0000991	CD11c-negative plasmacytoid dendritic cell	F
CL:0000992	immature CD11c-low plasmacytoid dendritic cell	F
CL:0000993	mature CD11c-low plasmacytoid dendritic cell	F
CL:0000994	immature CD11c-negative plasmacytoid dendritic cell	F
CL:0000995	CD34-positive, CD38-positive common myeloid progenitor OR CD34-positive, CD38-positive common lymphoid progenitor	F
CL:0000996	mature CD11c-negative plasmacytoid dendritic cell	F
CL:0000997	immature CD8_alpha-negative CD11b-positive dendritic cell	F
CL:0000998	CD8_alpha-negative CD11b-negative dendritic cell	F
CL:0000999	CD4-positive CD11b-positive dendritic cell	F
CL:0001000	CD8_alpha-positive CD11b-negative dendritic cell	F
CL:0001001	immature CD8_alpha-negative CD11b-negative dendritic cell	F
CL:0001002	mature CD8_alpha-negative CD11b-negative dendritic cell	F
CL:0001003	mature CD8_alpha-negative CD11b-positive dendritic cell	F
CL:0001004	immature CD8_alpha-positive CD11b-negative dendritic cell	F
CL:0001005	mature CD8_alpha-positive CD11b-negative dendritic cell	F
CL:0001006	dermal dendritic cell	F
CL:0001007	interstitial dendritic cell	F
CL:0001008	Kit and Sca1-positive hematopoietic stem cell	F
CL:0001009	immature dermal dendritic cell	F
CL:0001010	mature dermal dendritic cell	F
CL:0001011	immature interstitial dendritic cell	F
CL:0001012	CD7-negative lymphoid progenitor OR granulocyte monocyte progenitor	F
CL:0001013	mature interstitial dendritic cell	F
CL:0001014	CD1a-positive Langerhans cell	F
CL:0001015	CD8_alpha-low Langerhans cell	F
CL:0001016	immature CD1a-positive Langerhans cell	F
CL:0001017	mature CD1a-positive Langerhans cell	F
CL:0001018	immature CD8_alpha-low Langerhans cell	F
CL:0001019	CD115-positive monocyte OR common dendritic progenitor	F
CL:0001020	mature CD8_alpha-low Langerhans cell	F
CL:0001021	CD34-positive, CD38-positive common lymphoid progenitor	F
CL:0001022	CD115-positive monocyte	F
CL:0001023	Kit-positive, CD34-positive common myeloid progenitor	F
CL:0001024	CD34-positive, CD38-negative hematopoietic stem cell	F
CL:0001025	Kit-positive, Sca1-positive common lymphoid progenitor	F
CL:0001026	CD34-positive, CD38-positive common myeloid progenitor	F
CL:0001027	CD7-negative lymphoid progenitor cell	F
CL:0001028	CD7-positive lymphoid progenitor cell	F
CL:0001029	common dendritic progenitor	F
CL:0001030	CD117-positive common myeloid progenitor OR CD217-positive common lymphoid progenitor	F
CL:0001031	cerebellar granule cell	T
CL:0001032	cortical granule cell	F
CL:0001033	hippocampal granule cell	T
CL:0001034	cell in vitro	F
CL:0001035	bone cell	F
CL:0001039	terminally differentiated osteoblast	T
CL:0001040	non-terminally differentiated osteoblast	T
CL:0001041	CD8-positive, CXCR3-positive, alpha-beta regulatory T cell	F
CL:0001042	T-helper 22 cell	F
CL:0001043	activated CD4-positive, alpha-beta T cell, human	F
CL:0001044	effector CD4-positive, alpha-beta T cell	F
CL:0001045	naive CCR4-positive regulatory T cell	F
CL:0001046	memory CCR4-positive regulatory T cell	F
CL:0001047	CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell	F
CL:0001048	activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell, human	F
CL:0001049	activated CD8-positive, alpha-beta T cell, human	F
CL:0001050	effector CD8-positive, alpha-beta T cell	F
CL:0001051	CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell	F
CL:0001052	CD8-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell	F
CL:0001053	IgD-negative memory B cell	F
CL:0001054	CD14-positive monocyte	F
CL:0001055	CD14-positive, CD16-low monocyte	F
CL:0001056	dendritic cell, human	F
CL:0001057	myeloid dendritic cell, human	F
CL:0001058	plasmacytoid dendritic cell, human	F
CL:0001059	common myeloid progenitor, CD34-positive	F
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative	F
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	F
CL:0001066	erythroid progenitor cell, mammalian	F
CL:0001070	beige adipocyte	F
CL:0001658	visual pigment cell (sensu Nematoda and Protostomia)	F
CL:0002000	Kit-positive erythroid progenitor cell	F
CL:0002001	CD34-positive, CD38-positive granulocyte monocyte progenitor	F
CL:0002002	Kit-positive granulocyte monocyte progenitor	F
CL:0002003	CD34-positive, GlyA-negative erythroid progenitor cell	F
CL:0002004	CD34-negative, GlyA-negative proerythroblast	F
CL:0002005	CD34-positive, CD38-positive megakaryocyte erythroid progenitor cell	F
CL:0002006	Kit-positive, CD34-negative megakaryocyte erythroid progenitor cell	F
CL:0002007	Kit-low, CD34-positive eosinophil progenitor cell	F
CL:0002008	CD34-positive, CD38-positive eosinophil progenitor cell	F
CL:0002009	macrophage dendritic cell progenitor	F
CL:0002010	pre-conventional dendritic cell	F
CL:0002011	Kit-positive macrophage dendritic cell progenitor	F
CL:0002012	Kit-low proerythroblast	F
CL:0002013	GlyA-positive basophillic erythroblast	F
CL:0002014	Kit-negative, Ly-76 high basophilic erythroblast	F
CL:0002015	Kit-negative, Ly-76 high polychromatophilic erythroblast	F
CL:0002016	CD71-low, GlyA-positive polychromatic erythroblast	F
CL:0002017	Kit-negative, Ly-76 high orthochromatophilic erythroblasts	F
CL:0002018	CD71-negative, GlyA-positive orthochromatic erythroblast	F
CL:0002019	Ly-76 high reticulocyte	F
CL:0002020	GlyA-positive reticulocytes	F
CL:0002021	GlyA-positive erythrocyte	F
CL:0002022	Ly-76 high positive erythrocyte	F
CL:0002023	CD34-positive, CD41-positive, CD42-positive megakaryocyte progenitor cell	F
CL:0002024	Kit-positive megakaryocyte progenitor cell	F
CL:0002025	CD34-positive, CD41-positive, CD42-negative megakaryocyte progenitor cell	F
CL:0002026	CD34-negative, CD41-positive, CD42-positive megakaryocyte cell	F
CL:0002027	CD9-positive, CD41-positive megakaryocyte cell	F
CL:0002028	basophil mast progenitor cell	F
CL:0002029	Fc-epsilon RIalpha-low mast cell progenitor	F
CL:0002030	Fc-epsilon RIalpha-high basophil progenitor cell	F
CL:0002031	hematopoietic lineage restricted progenitor cell	F
CL:0002032	hematopoietic oligopotent progenitor cell	F
CL:0002033	short term hematopoietic stem cell	F
CL:0002034	long term hematopoietic stem cell	F
CL:0002035	Slamf1-negative multipotent progenitor cell	F
CL:0002036	Slamf1-positive multipotent progenitor cell	F
CL:0002037	CD2-positive, CD5-positive, CD44-positive alpha-beta intraepithelial T cell	F
CL:0002038	T follicular helper cell	F
CL:0002039	immature NK T cell stage I	F
CL:0002040	immature NK T cell stage II	F
CL:0002041	immature NK T cell stage III	F
CL:0002042	immature NK T cell stage IV	F
CL:0002043	CD34-positive, CD38-negative multipotent progenitor cell	F
CL:0002044	Kit-positive, integrin beta7-high basophil mast progenitor cell	F
CL:0002045	Fraction A pre-pro B cell	F
CL:0002046	early pro-B cell	F
CL:0002047	Fraction B precursor B cell	F
CL:0002048	late pro-B cell	F
CL:0002049	Fraction C precursor B cell	F
CL:0002050	Fraction C' precursor B cell	F
CL:0002051	CD38-high pre-BCR positive cell	F
CL:0002052	Fraction D precursor B cell	F
CL:0002053	CD22-positive, CD38-low small pre-B cell	F
CL:0002054	Fraction E immature B cell	F
CL:0002055	CD38-negative immature B cell	F
CL:0002056	Fraction F mature B cell	F
CL:0002057	CD14-positive, CD16-negative classical monocyte	F
CL:0002058	Gr1-low non-classical monocyte	F
CL:0002059	CD8alpha-positive thymic conventional dendritic cell	F
